author_id,docs_per_author
9bab1efbfb543c5f05dc298d887e6f7ca5845a0d72b3246d9d3a3d74b6239a8e,2
9b903905cd1d4f5a2a1a002b3049d6a322ee22872733dbde57a8fa7200abddb2,2
9b8f079ebcf7cc8e88ddf144ae7f89dd869b67ec71674e96f5e52f4d3c3fce40,2
9b7ed3c77c707cfc772e5c0804fb9ae36e5f1ac482d700af39d25366f8395db9,2
9b7818ba3dd174da5d0488baa1a9a63b4a550973d0c80cf36f72aa8b4885952b,2
9b73c8782d34f5288c10fef6f6907490f7642e27f8e76986ee6dfc24e6b5a9cd,2
9b665ce997a3d87838efdbf59c549ed99ffc3a4b2b5a8207dcf3c08b2542849d,2
9b60d1563406e95e44e96b6a3e9706d23fa969586765900f304f682afc9d52d5,2
9685bda9fd47d7e60074d2e0d1b6f0f3bbe0298a9ace873e61fd3b6d1ef32fe3,2
967e4d3e6c91163ee642145b7e7135af57b96bc136220edcee036fc800d3e36a,2
967d7a93a10c5e59d25156a88c1fffad0ed2d093e8ff4c7ff97e5cc636f2cd7e,2
926508f231e80405abcd8c1ae5b1e859c3c1c6769baec31283a534b64138f93e,2
92605e3cb6e351fc3089989f465948a41e8146e923b59ec859ffb9f2399b2135,2
92602664c58f860ef52e6d12eaf0fbbad28cae29542b8dd7ec9d115d2f511fd7,2
925f390e62f38c2ed9812c185e37e6a988acc81ede330bbd5cd3aad0842f5d93,2
9253665e61f36855e015043a3e8de9f03c2caaa9f027f8155f06909b66a7c994,2
9252671115ce3a354af82f7d2737fc269a8490656f6aa3e88eb175fd605a6f49,2
9245b34bfa992c5599b6be8e740ce07ce8c808b5d9b605422477a4325f657f2a,2
924366afebc5fad486a33480535768a5e3ae69db06cda5b5402eebbc9ec7c6c2,2
9234e5ef151c5758346cb72721516ccf177ce979847f25411f52359d35cc742c,2
923181a7b0430f3b89dbc2d39335c094d1f87715c028671807816162df542b56,2
922d93f2e860fb80fcb8681088391b9ec7fc31bb6fa276074b295158786b018e,2
922b038b077913f226175197eee4d62ab74a9b84ec9373c43ac483559465c53d,2
9219c7809bbbf5818c28746f5d7e496bf08158a00e75b1a0575289e4964a3224,2
921993a86e0d03ad899136009e87f41550f3fe0576414b60f558273aa3afd273,2
9215cf396d38759a42e398cb717e3c715145912cb1b3927ca6056f5af93dfaab,2
920d40aa8c91bd6b46c3278851e5958b5a12f6389e708dd15a3bc4f07e3a4cbc,2
920a76c7d919e5f8162eb89b1bb694827942e4f49ebdc740327c506ac740f51b,2
92045027ac756a6d485ea818da6421d18da6b9fb3a10678e89f518c68d64139e,2
91feb64af25690fc02f80427edd9fcec82817b0e49e879effaccae0ad9e19ac4,2
91e69bfacf3000a2e01bce6ae1423d00a33643002b85baffef17d112557e12a1,2
91e6838552a411514b16b4b78b3f7670851827c864422529e0b2c29fcf4a763a,2
91d833171d6593b4aaec903ad65737411e8a69b86221bc8ac5bf3cb596050dcd,2
91d67591eedcb5a836eaeb7077b8f3ecd9e9cd1d38a44771ba821f231bb76c57,2
91d366e89aaba7bed6855dddc9032a9b5da0612ca4ed36ef10f78f01031f552c,2
91b6ca8fe6ab4a6c783d7e3bee0f571d00cbd452a1851fe421aa9f14f076148e,2
91b322d0012fef692ee5e77b9b66605db5def3133d138518a85ddcd4e02ed46c,2
9263e8b38931d871fe5dc3af8c92d1f03300a652eeef1b43ef5ec6e0df674bf6,2
926b1ba90d8b5bf435f2d750e9e268af46b5cb99ef9c42c763abffb6d4ddcea6,2
967bfcf1c11013ad72e7a7b6762c39d9cb607e3402bc9e9f791b614165ef6137,2
926f28df8cb1a30eebb2b5515e07b1266b65875cc078a8c5b9e05575a70d3ba0,2
9381e3a0bb88f65504d7bdfa4c90fcf6ec5ac84a721b844037e74dddeef909b5,2
937d5de5360ce222d8498bae59c8778810e982fb122f3ca5490b72d80313385d,2
9370ec3aa314f8e7afd844a70d656bd9b1217b9de3b3b6f093a9509100895e8b,2
936839feaf7fc556e87a15c10bc715d86f7bd7c48a3728485508a6be4aeaa97f,2
934bbcf8f0914f7a2f130220c231a318ac97b0adfc85001758a14d82bf2d6100,2
93451f38ac5465853966591fa554a04bfbc6eb8ae0a975ed5a3d5a45a7dae2b8,2
9344a7b0d14b7650b5f6c7df9e3471fe3f5c0d381f0077b6fad427f54b105ac8,2
93434b0c08718ac81f0595d24be8c5b640b100157820a26719c357373d5810c2,2
9329bea36590c15c7f5ee181d9287158ec98ab7cf31c7137e73fe9bd1db2640e,2
93167a0215f287623c61a06580ae1eb1916f69b0728a53ae5db8ebbcf9e82041,2
92f9dd8302b27ab439fa8424a5a32db922d6da845681e28f1e11453a104bddf7,2
92f863b55b321d31df9d59d51145fe743db179fc81dec50a3ed0fa3f527b4e5a,2
92f771597b4e39ceb020ce30f8f5491a8fd771be8e11a8c69accf79c2eface28,2
92ea3f8adc913b03b4c36185b83777b7d9e176866e472eb5969dfae73e06c08d,2
92da00ccdbc0177e83173096c0ca8abf93febccae8655ec5130f78fe0ade68f5,2
92d708b89b1c4baf41efd5dc37a1ec3972abbdaa817aac92eb5056266196879e,2
92c837597d9ad2cc049e30f835cdd74545435acbe584e30548316ce42a2e5ddf,2
92ac7db9b87bb5a2f882a14093ee6f8cf33510733cd10453f9f9b1f5301cc459,2
92a8002bf20939d5f579a771c5542d34f2338c2b6f6c6b67aca7d6f29eeae63a,2
9296002fb1fbb25380cfae7bd92f5ec7d9c28e9aae0a1ad81fda249e43b9be93,2
928cd6ce039f1f228b0e37c8cf37fe8e1b85ebb3cd8cb1798bddcf53c2100fad,2
928941b21fb369314477c615c3c424e74111a6795ae8cb89d48b1b5729d1607a,2
92894122dbb443013fc40220cf1f26d6876d9b564d95346c3203e684ab055d65,2
927c11e0fb1c48c43892d6d87d4a0c4635e1196963d40b3f604c4e3ed83b221b,2
92700977b846f6c7872ed9fda931b3f825b2ecbedc07d55196dcf2115a19ece1,2
91a8073254e682a71a3c895f8c4a49a6dba1cb40d523c4ae1b26eba56de2eb5d,2
919987e3bf675634c1a5e7a80ef0daa721d551c53dca5ece30f08fea21b1f1fd,2
9190f3d65769083e108eb1d6a8b442b71595b9b4945a8c38d31972ed74d5c754,2
918e672923f36d485ccacfc01347b71401e9ea97a661091cd464afb01c63d304,2
9044e9739ba06e0b7abff75de56407702f7d5b598d76e546de059efa367fae5c,2
90401e72f0467e815aff1ad736a4df37a3cd83f5a9653bf0835d025c529c2bb2,2
903c9a07c4d11fe61e527664971eeb279cfb7eeafad001c902e643a1a8b9703f,2
9034c4739fcd52b570d49342dc4cf7e2a6fe9a7307bea5036934d7d40671bedb,2
9027e13d74b28f09713dc74c53ffa43983e977ffe079c36d0d66d0e1ca42e0c1,2
90275f3e2dceffde8ac5983163f196d8c7664892460b0e9e743d177856d48638,2
90083b48104e0ec7e57dfecb00dc0a9f9f45e6bc3a1b97a49ce21acc4b95ffdb,2
9003190935de68fc7c9cb4e8edfbedca24e2c1ef2f4c7486cd7cf7a3177a5def,2
8fe5d81f1af01be8faa958c331ca4b6e8d3c0ce1f463839e9bc2b870ca3aadb5,2
8fdba1179e4ff8e72a03fa0aed594c22e58580f0f3e9028dd8ae456079ed7d6d,2
8fdaa69f971d8bb85e327abd1273d5f4cd479bc934bcb6832b51b9b980595666,2
8fd9b1a79ddea94ce010d4b82ab3970746322a245c4b1172ad0efb95dcfeed0c,2
8fd62eaae65bc2759428a1ef4ec8550dc1fc484cf964a0f1f441503bf32a785d,2
8fcba5926b7d8f89b9eca0cc23f09e9a3837cdbad005ea6c51212ffe430d7772,2
8fc01819d377cf1aa7a689f64c12eb2d9844fff60df6bd2cd85b9f45c78ac249,2
8fb6f7ac4f10dbefd730841a978429a9cbeff28301570d8158b4f5de424a1628,2
8fb66d4e409f7be28ca992068a33995e8f4b25c986051ee936ef99dec9494996,2
8fb37b82598a76357e8b9f9c2eebb722bf7f9ddf3134f8557798cb6cea545670,2
8fa7dc1a02e288cda246bdc38e51c0407407b7995ef489475ac4f69560fcd6ac,2
8fa4e641b0e22556d2e751bf1a81abc7f45e225c5ac29ab14974746e0e745436,2
8f9c332af5e1801121f6ec52e34979e8ed241a2de66ce47da33c37a4e1120067,2
8f85ac34ce59bd1693769e7565e14330251e09848e36d4f294b6842a5308b035,2
8f6918909f0d5470a4973f0b82f64e92f198d9b325214f79516d0e59c1a25f77,2
8f6904cdb8e914fa33ad33b0d02de758e11a2682dd527c2771f091ad4b7596d4,2
8f5d75b1c5c912cbd01936d160a7bad84ddf7187b925e4a46defa53b761a6e58,2
9045777f15b95fccf620aedd9acab5d9aa41b86e11fae1c209a973a23f58c42c,2
904cf03861cd920494f604e9a808acceb46d66f73dc979ec2be2dc91484920cc,2
904f680ecc6649de648caa5ca2f8d10abbf51ac6ae5f005ea77ebbb01a722caf,2
91082d92ed1bd582659162cf2bccd2e236db800c13dc63e420f78e842ee97b15,2
9172e54e365305571b8575706e67267e891234a33c343da34bb41dc11c1331bd,2
916a4bebee6ec3103944fdb34b224eee1f436e9e75350c663f176dcfc8bb467a,2
91676b9de537747a92a622f23ff2ca254a4edc29cd0dbf43be997fb5da99dde5,2
91647174b0c850840c4d9639a446898ed3c6a11f5b0ff5b6412673acf26d86aa,2
91502af496fc396479f72db116b99f35de15dc353ad053ab33d6f47683a9cbb1,2
914ef1944af2b3078ff8d7e7c9f05c674da797ab6528a33ed5c5d952ba970752,2
914b305c33a3c42df0d2c570aaa32e5e34539235646366365b0cb7fb74018834,2
913acfdf086f7bc47eadf1ae73db2a137dfbc3e698429167b09aec90ad0605d6,2
913677d59a4a33aa382d770ef505280b03999700645f101cfa0cac2803f118c5,2
910daba2c3473b8db83e5b0c249165628895c6e3f8671dd63ff32082694d1e3e,2
910b915fa7964f8ad31068c59cb25897a7750afc63a6c89001e6fad9408634d7,2
90e31de58eac4b28c20211273fb2452c2eeddb262b6f05bb5543127a54616fcb,2
9061c54a4f1493afee5c625e26ed13e1f883d7b7ae50f94e3eb87eaefe0aa7e1,2
90df077661cb4652bf3164565165b034755f56e19bfa23d23c1ad3b007eb3b5d,2
90dca17265089ec083f8400c068b48a1e1499f73ca09e2fa6d80de1495e58ebf,2
90db5a5c31bf4198676c0ef446cac0c8d0e2150881b14e3a366f8425b215aefc,2
90a2478c644aa265e4872cc208acbbb71b1d56e935f8dd25f0318561df44852d,2
909fcb1efad2ce4365aa7e891017e790e7977f7d929c52cbf89c563f197d8475,2
908e946eb8afd9c728d5521bac131993dd6d8000eef393607197e72a0d6a03d3,2
9080f41c613247274d9a9efa7e283e26e91d56be3db0d776ebedaee62f9ccfdb,2
907dd5e198619d051a06b01809e4f700aac4e5f6c2c4e732fbad07649579440d,2
907202fb4b74b8c7db9068cf269508a712d6312793372df86a018d4903f42388,2
9071867f76104b4bdadfa409d6aec3b6747fedd5c3b42d16ecb2e6b9a0583137,2
9068f9d78c4b9050c2b5c3473050b12a3534baf68d62fc57e40324676fa6319a,2
93879b01e6c13b7e3440760c83d12e5a5ca31ce396a11083aceff1aa663509fe,2
938e422c1284574a2efd88228d94c256897e196068b04da9d02726db5341a6d2,2
93912c523a2472076c9aeeb2c05b61ecd4f000e4df9a35a1e23bd3abf6db663e,2
952309c9fae1aa5d1c364b19f4d78f79084b3be2e8c8cbc90ae1f24be7cc67bf,2
95dc9beb329a634a189b3b063747ee2fca2380b7684c3b3de0efd347dd90fe5a,2
95dc265be5859546b7e6906602c6eda0d55c6f936c9d241e033f7181f03b2ed7,2
95d5e125430a34478d56c590a554e354838e02c084ea5f4162ef6d860c91296c,2
95d3c8b4bbeed160c3da2929a157856ee688aab5b08936bf9bd8654d1ee46888,2
95d329dfec79ddefec565001155d33fe7684fea13afcf3435fd527a2a3113631,2
95ca74f84f78b30077aadbb21833b230959882c963a7340bc5b98778d4c0aa46,2
95bc75943b2d0393c28f8624ffada3b50b90f5203319782fb802a4d402403dda,2
95b48d24349e68644a11f6992673ecd51e7c7888dd2a8f9f0a3b3b0297f55176,2
95aac016ca80d044b7e4512ba516dca8fb0b280c654ca78ec55db5b579c7e31e,2
95a0537a07d5bf89ef57413040ca06259379088ac19c54cbb2c48b6f9f097a34,2
958eee66a7e476effb6a563d37d44f83252234e04198b1a884508be7cebbc714,2
958c2aa0963f41ba068b262369a9d9fee051f68644ab0b3964b513cf9b00a787,2
9589b2ed16c4b9df64d12dd5e573a257343cca197968b5a9189db12280090a4c,2
95839bcd537656b4d5e65b030e10323d12ecf35b00e342a758f319a4deb81b25,2
957ee3bcbeaac6e63b49fc867c32189a98302ff23eea3fe417bc7bc7f8530978,2
9574fde61c9efd722a39ca32a1dfcb1dad7bae6e3ed0143684b0327f435c3cf1,2
95690c1ee253c36f2aa429a06d4df693ad9d9e8a313721bfcbbb12b1484121c5,2
95637dff0d1c2ebe9c176663c1f80bf1dc4819bb345eb4de90d9723a3828b80e,2
955944dfa9c4d22cec47a74809ca7b1339a67fefa4b348a18b5184dd16910ea1,2
95535fbd95a51760e8ed9d511518bb6b0a572ba0e0dfab54cc56a5229d9ba221,2
95535765092ce711e45a4b7af48d96d9619f0b034599ecdf35dab8a94c287adb,2
9538eac5fe7e041bbaaa1f37350c927ee2c76e196781605def60dee986dd0170,2
95331ccdfb26e06ec5265e3b55852c892974c16c3daf6e890d0fbb62aa5adc7a,2
952e8a3aa082920727eeaa47f67b253d0a2c93af0483afe80539fd7e0f5aab8f,2
952d731bfce39f77abea4f0bcf70b28ae99c1c55d557efa161a4e1bb03ac5247,2
95e04d024595adea5a5278b1856c1fa0025087e189835b9e8db6e65062f77327,2
95e3c60a13754712fd372baefcf727623ed6ab43306de1c329cf7a810908fe4d,2
95e6a23fb5a38e693dfd0f60c781df1ba1257098e290ab4a0024f8372e9e2ceb,2
96393efad31f718a81977ebe85a58a748ceabc0fa3a0508e98bb5d724039ceb5,2
967a90d082d201f23228264d5cf351599c93e8b418dff8c26f89983304bfe718,2
96785658e1d6a026c6782ecd4de4285e0a1a63c52edc56d875cb1052c7b459ea,2
9676f751a713c44680086f0cfd6c62679b0c1c16abb575cf9bdeaa11f568f53a,2
966f4c40215616ad7a720b6057a8e4880858ac8088650eed94e9a132219b71ce,2
966d0863d7b27ed7eabf9a5cd0faf2dea14f16e0c42dab08f0f79e31881f2f9e,2
96655f36604178f18abba98db09d23ab8e928357d486265927f2964d30404a99,2
9664c0f693de8d90872795634784edbac9295fb86f930404da8d674a08dc42da,2
9660a22b4fc0aba0df703847b5934c4e7afe11028318241e9fb66e0be406af0b,2
965b297572f9f10d97c77b531d29901d412a6dcc4a2f3f533d62f38cf5f3403c,2
9650bfd7aa3b3d96439c679b889e67d1270e1f5dbbfa1d9a05572f86b478b764,2
963c56792fa9c679549a4eb1dcb32e814aca72bcbadf521431f9c089fd64fb73,2
9632b3209f0ee9261fe8a50e0ef9d7a1a9183f49342fd5fbe8df857d42339e53,2
95e9722b63a8a0317ad68e69c1a833b406022e9d7743f39baa0d7c3902d60551,2
963081bb8f3ba8cbdbd18955a2bb6c7afa94c35ca5966cbddf9e33fd81ee8fbf,2
962fa2c4732678d01c5ce527268d684732acec2e7fe5fbfe3d506ca03c28927c,2
962f312a2d45015f406caaa0fd7943e0b2dba91ba255d408b8ed2ab7decec67c,2
962b80bd036c4ec58c622d4fcdc694c8b86c92f51abff321becf3ab983c6990e,2
9624e95c2642623c481e7b79406d9a1583c41311da83270f885bb8cee8f13e04,2
960cb66c0d158a8500c116e904a70dcfa7a09d6f04be041cc34aea7f5f6a5480,2
96062db8d9dbedda0caa1e0146358e69862200a49d5433ee877cb36ce15229e5,2
9605be12cba440ac2c460ab63447051c7bc9042185a452d1fbfbe92764c886d0,2
960283a72b2775e4274d5a206d5359a09c3dbd9ec78210d9f8c1081434cf2fa3,2
95ff30e87ab2180ffac87160fd044a34ca6edb5782b7ab2e3ed79ef6475e2114,2
95fb77f43e879d240ed4b88057395c79fa2bd0432e3b61103b0550b52baa800b,2
95260900e16a0a57a948e4fbef5e1d00f2b48613a938bd1ca631874e21fdc3c4,2
9520d8588c3b68c9a3696ae6dbbe605c2980b5cb41239e0d307abbc16a9ae988,2
939ef253cd4a776ce0576b4a053cd392f357c94b497b4b432edc0174f7140511,2
951e05d5d6c09f1348bcefea11bac8191eca834b4bce26a91b033dc1de6df8c2,2
94677a8d2268bef28574c923ef24ef69e93dd0480251809b02a518e748fe7bc7,2
945b9b48b4c35d59eca3dff97d224644f0788c42634bc4699f5cdac427e6419f,2
9456e11714da14b7731358d0c8738ebb003eb38d6365d3bb4d5ebd0d8e6fb59e,2
9456aecd7547f843406f5d4535bb681c7fc4fbfca5edabadcbe38ab4d92f31ed,2
945023fa2596a567582eca932382b2303f858bdd439d9383892d0d1b18411e40,2
944b66051d623ece25d9fc33186e6dda8104fd35b311db7dc5c3451912f20793,2
94386212e300dd58313645f25ae4005ef0bd5309c3fd11a1c9900f354addc3cf,2
9430b86fb7c6b08c8fbc02f2ccd98347e745faf856b62cd9a7e84aad79690b63,2
9416a5e694a87d2354a04fe76f33d1d3b4c86c44ccb9dfc49cf7dc93710162e6,2
9411e177ffdfc5e5d51e5c08d2ce73ec39edadbec548a6a1a28a0a0e4b632558,2
940b6d3f16fce60e524c6e721ceedb370c0a1442d08cc0a0b16785d94e5a82c0,2
93ff3096742fe78faa688ded9fbcfccd9ecf14644f41968ac18bd984c8ad87da,2
93fb3cb92c23a9f55506d919f7ef6220a21d770074467cb0be12a7edcb9d7ea3,2
93faac4c7f921ff5a432f0fe7917f583cadcd36b7c492f484af20b782fb60bd4,2
93f524bccb60334389e3350694e84aeafed196b5283097894a3bba5a65e3fdc9,2
93f2e314c7826af24c648a848034d8489426cb7f5d79133cf775221dd34dc030,2
93f28c4400c1282f8ab45a54da2bb1b783f061f3aa070a580e543df36ff1ddb2,2
93f15d5aec0a7998ad52673f32ec54fcd93f2443eaaf50ddcd98d0d6138ba169,2
93ee9a24c55e915bc6b938b1951fbc5097e1721355e43db68c73c87618f4a40b,2
93e36a80ab3472ae4d95558d72a0424e6b158c599c409957278e4c01bd393ecf,2
93bea26705034cd722e58cddde3bd75126be9e1e298f1b838fabd6fb6c79ef5b,2
93ae2a0950261879fab33a3646685007bc7ecc14e695d06d13f291cabee89bd1,2
93a4537f1ed93011f49f7747802e0414936e9b367413e5a2eeb7fff4a6c5a8ad,2
93a1b325266976b272a53730c3296c95a4dfdecd73850cb763504735a9d47ed9,2
93a0f30ddca9a4feffa05ed50ceef904e62c37c52065a950801fff11f7ff2e50,2
9469909dce20be413fcb33b4fc9a1561ba26d8a6951184c0fb70ddecf3e1f033,2
947845631d064a0b57ae96c23e46904edced4077af611dc5c0069ea995827c56,2
9479353b1a7ae74b362a9adace402eeb66ae1bf20c340bdc1503c3acb574f17f,2
94d382818b12a3ca4927175cb3959f63fb39074f0ace53fd5a1c33025870136e,2
951da18996d0f91be399901aa45d4ac65c21aa8abd809b7d6ff02aaa58a1f7e0,2
951a1a7c7a527e0dc4edf5abdaa41e9a7c0f59aef13c2374908fe6ea9efe0c57,2
94ff0b48edc1aaa43f47710fa1fa0fcd04a47eff6583cf237d24482600e89fec,2
94f7d69cdcbab38d7243dca15479e46fae37223d41abfdec74f4c42b22f3db82,2
94f5cf39079d5aacc1dc6df02120cf8b3295eb0ee4d6c51d88460f8ebe0d4ab4,2
94f1c2ef1e86da251065d49fa68f5f60544f91434db27a16a9acbc0d0ab09e3d,2
94f0e6f04fe3b4de286b0fc360fc99e35ef04a49232b1fe77bf721ed416ec985,2
94f08b42132d4d285932b71a453ce2786e662135be5179c227139e55ad0f3337,2
94ef1d131be00245f55443acabee3ca3b2d447429099dca7e487d5d30eafa106,2
94e9e925f8d755a13be25ee4a4417e0ae176c06c179a7c51e1ce891d1f1c602c,2
94d9b45df97a24e7f9f558f74add6eac42b6b2869a8ada43a33f2450c8583cf9,2
94d21ec99dab045dba2dee607045a3ff1b220297dd570ba806d62ef5e970cb89,2
947db854e21a93dc31011bf0c65314595b8a0f92f3375fa8bebbfbe5b95abd47,2
94c75b24d76fdae05406fea290f1b31862ceecbef1a9554fd809e2b8a3376fde,2
94be214f961bafb3b4729e85af6eb29dc3b14ac7663dcb018b21b9062aa4a285,2
94b987d637f3016f9554be0220e8b0baef3a5d01ba49b0aaba7c02bd2ca39fec,2
94b7a5513f9b32c1bc395b2563871a18d4fce35a067ab6c76b69456cb0f44201,2
94b53004d67e453c9e4871dd1b4b14782fb2f07ea4c814f38c09c941da0a3c6a,2
94a03919ef07e4b2cd618ffae1d8ea6c6450dce0172e6e1cdc1054609c0bb657,2
949d38729dc2f0b77eafd8d0e524372b8b3f5bcd8685cc4701f4610c9e852fa6,2
949cef486a7b59a4bbf04f9251725e2392bb8718ffd2f5bd227b027ab52231ed,2
948ade1f88f256f852fa2ac956e5a00c8051e43ee51ad4be5e7f1b69f6be0b8d,2
9483b29d05e2b75685f974670637708222cd33e028a0563e9d9001046dc73fe1,2
94817eb79146ec54c74993ce02c14b73a3de3a671d1795fb074580c7260f7f83,2
be9a894204076263cca1631dadf1695fe8b78ac1a9e0e614dc4a15d84f31adca,2
be9af0492d402453118a1a2ccb85f9e32f58b4c0d3262ceeee634a135d825fa5,2
be9b25f9ec0928816ecd9c4fba19b136e0afd961a95e0f26efe8a0826107fadf,2
ea35060b91dc023c53b7567eafc7a7ac8df65f9086f57234f82d0016646cf829,2
ea261929b34e9a9f6a886d8198ff3d4816197e9a5f778de7a1cf4d1781c547ac,2
ea23eadde0346deaea64baf9ddc0260437fa9f436c5c32e471a561d044578fd3,2
ea1ca288c6731406a83a24fe978edf81efb68e7815d4cd2599982941cf18981e,2
ea1a5916e814b396f96b421f1e07f6bff2802cdf361e7731c9a6561116f0392c,2
ea18080bd31797ae43bc3dfa78a8aecd95f3b0d2cbfcfef3cb42574a8c3d2fef,2
ea0f7f0726e5a976a6bd5bbaef296f903d7e7cb2507f5984fca019a845fc2528,2
ea0aba97f178fd1d5635fa746cbeb508569e1fe18ec5e88b747256c8c7726bfd,2
ea07dde46ed65e6d06339606592fd325f20359cf52eb17518f9b8ba3098477fe,2
ea0756781cbbb1e502e67a5e0928a9227cdc59e729f4e39dce031625ec1754bf,2
ea02b52ec8cab206851c6f263f79800bf95ded14e32c142813d81813fe94ca5e,2
e9f14a3acd47708b7970ff11fb65d3fc30737fb072f12d4af4837c0c038ea13c,2
e9dd576583ccee1d8971728e3b814aba80deaaabc2b1e8936b579786a45ca2df,2
e9d1fc0d302d0f7624e53554b26d3d34e8a1433a8b1d4ed762dcc801e67af23a,2
e9ce36e79d59a81f72aaeb6dfd4ca62ef033b5a5ee3760d445e27610a4b3258c,2
e9c66afcff202cc010ffe8a1b5b129d0a5d8b9d202c33dd5731534542f00c754,2
e9956bc26a0d505d529a71a81ef47d2a9ee8fdc23e2e4695650e78194fc27edc,2
e995699369f1ed8d196122281f5dde1e0fae85bb116d157aa2513b870b17fd40,2
e9905741600e2bd98c8fc3ed4a87f8a729dffd6e3c837ecd87a108421f79ceaa,2
e9850bb79d3bc1a1663f6c82e4d4fdfacd4e95fa25dae1161d2af20ec35a012c,2
e9742682eaa94247781cad747fd4ac60286c511edd89aac339d74e6b43aa1cb6,2
e96637c997d3e54b3ced88ec8b84f4f5ddc2255ded472ef7789d9c62189fc789,2
e960f9c39ba6715f701b008d7f8ee5fb78a23c25612311f2436b56c32aa08faa,2
e95d05ee186a11a12d442533507131ed5c54ed90beffeaad4c2e59ac03fe8809,2
e95937f2e406baf542db5237697db203572eca861366583a4b064248a3d26976,2
e954cfc0ba48309acc9742d636afe41ed18f96fb2377d8c0acfe88eeea8e106f,2
ea284634d87b975fa61221054f17f4ed1a75348000771aff96dcc610902061a0,2
ea3528e1a2fe3c43542ddddc74c4b6167714f125718ae2177503bf574def4b2d,2
eb5982a9609d5fe5139a96b2db716887cdbb6624905d447dc817c3a3cc1c6f19,2
ea356912e064473dd809b9b0e9f268d680be24ed15ac7499029cc7e93f98610c,2
eb469ef849075c5c8911155cb241da89b1eb8776f32aae9d08f8fca1298cbe88,2
eb40a617c259c990d24b5db91344a2c8c61261aa4f5561d8993e72ce7a70392a,2
eb3c0d7ac0c7de891670397917c1cb04376ffd7db27e58e480404ded30bdd70d,2
eb3583c136a683d2cb3c31fca0c1852f7178bd6f9fac33b9f6fd67b2ea366d57,2
eb30f4f83a7ac5539725a66cc38855f18e65c117c43d2c2a468205b302083dcb,2
eb2fd0d1f855f155dcb7b5fc8a795ecf37a8a0c09b4034a9b033d40823413124,2
eb2595996d2ac2ff9adac9890b8497375e8716f6c1cc154a0e2adf3a258e9c8d,2
eb1af9b24de7d500883621913842b34f30df8b662352726cfe3ebecb83e12bc1,2
eb1a68accfbf4094a1bd7fdecdb1ec8e0ae551e6058245b8c958f9348afce55c,2
eb0a662d3347df081247b587a2b3bfe98ffc0d5f7cee0812debea0473ada7ed9,2
ead7e8b67248cb630eb9d575a80716ba2833bad2931d05f8350f4fb51c6ae801,2
ead477aa8889c63e7c7f28df80c7102172738f1419f61e6ef85ccc99867c2dbe,2
eac87722f1c32741cc3b3ed777fd04acc62f61d9f36497537784cc3e6ac4f2a0,2
eac5900e6d0c88fd42008babfe886c5824c572e11203dac46ccbbb8ebe604c44,2
eac4c74b1e250c7a22b9cf49cac25a679f6bfbd7ad7b466f004e5663e5d5792f,2
eabf4e140b8236bd1d5a1a8bd3413ba33acea95f216b2dbebcfece010355f0d5,2
eaae705564cfb2d62b65a6567af1c1d30361cc89eb045b695c205cbc9fbc9320,2
eaa2ebb31edcaf4e06bb7fccd73088d263b746dc99d9a6709039d05c6a1cc03d,2
ea85e6b5a18df78dfd4de72a63a9e659ea68431d8974385be78d28842bc17122,2
ea7ec159c56cf1169939c3880295f04be4b6e4087a8e48057846f1757a3c9ff6,2
ea5dce454226e1e6c8d793fff1d5be8004c21e5213a2f4a27e85469d3d42b839,2
ea422305eddd31f9e3448a1a3382c7b3b10578b6894c00d139a33cc7f59ecfda,2
ea3d9c214fe10adec25fd213da8e24f92e498fddec3541fd12f7bdb8d74bb465,2
ea3c5dfb279194f629d5d97aa42e481c2c0a289badcbb4b61fefee323df121f8,2
ea3b0568efac06f5c73f5d0e9f4afb8b34ba0417d7161a4a59dd6b426a167660,2
e941a8dc538749d35458d69d64cf1f95f267f4411390797509326f78f895ee92,2
e93abe9dbdc3f41a0cc58336409fa3775d38e69ce1677058a9fff2ba27fe323b,2
e931c2049083d01d5eb880a32a1ce2a1cf7e799540db7e29e74df69f64f03973,2
e9287f878c8b8ab8686e4ce46223bac444576b1619f4d7169aef8958f34aa634,2
e84d66cd5dd984f709dbccb5ee324887e246ca97ded60f7ee232408950a7684b,2
e84b83ec9789078e98209a11b297e11cbb29600422b79928c1ef315b701f2019,2
e840d074520dd387be6de89b20c3b5bce1cc17afbcdf11232d5a329d059025c8,2
e839adf95d7662b123f1b7cdefc3b446925b9b2afbbcec93666f9f0442750474,2
e8388d4c9cd404bccfa739e981091295c0837ae691093069b6bdbacd6673cee5,2
e826a0148b0ee195655bdcacbf19b53e4d53da7d4c054b3fe123cefe9fa0c0dd,2
e822b9091a43955fbe357081ea522b245f122256afc9a7ee7a8bced486676ef7,2
e81d4537363f23b3777edf8c4f7e9b184a9191e35e0732c7b379bec276f98d37,2
e813e60ac42672772de5cfb4dbb245b32bf506d11b0dce86c5320af1429ff63d,2
e81244c7266c248b814670b2d29fda4d3ca6609c48974a95e63ed76fe70ce04c,2
e80a03b8bd37ad5515ce82e80855c83158e734c6c27f778cda87ad1731052d4c,2
e8061d65301f83551230143fb64dcd3f71db9b84a9b0f96c115f3c7d5cc7d1d8,2
e800e0fea9e1d2d90c2fa962107ef33fc7b772342809fc3bc7cbcd6bb252dae5,2
e7f9bfb4207fae8a3281c1ee1c12217ca1412c1c8116a7db63db12845dd78f3e,2
